,Ward_id_2008_2017,Variance_2008_2017,Ward_id_2009_2017,Variance_2009_2017,Ward_id_2010_2017,Variance_2010_2017,Ward_id_2011_2017,Variance_2011_2017
245,65,0.00038433158927004684,347,0.00033388768788450597,384,0.0002843745791017518,71,0.00022092321495242574
246,186,0.00038261450280806854,466,0.0003256374321597576,4,0.0002815756142903695,454,0.00022046861542767568
247,71,0.0003800249462938631,342,0.00032534868453225693,615,0.000277506247996407,502,0.00021922602923807205
248,603,0.0003756496380810018,570,0.00032399196537157156,76,0.00027707407167854833,180,0.0002170742259912492
249,266,0.00037554754674306353,153,0.00031795553960607746,235,0.0002740836794581663,240,0.00021633927638106763
250,446,0.0003750129252624915,85,0.0003169930059295227,595,0.00026924567714121754,492,0.00021614985878840544
251,29,0.000374602677354822,9,0.00031550795833035244,153,0.00026614506879187066,430,0.00021212944967877493
252,67,0.00037308050558880045,452,0.0003134270669470597,79,0.000265637481646743,298,0.00021208113986196538
253,257,0.0003716771472591728,172,0.00031322081014782563,309,0.0002639667994833344,377,0.00021096735274515148
254,570,0.00036985795610294423,67,0.00031165784015596,574,0.0002593260375496961,345,0.00020856552121141218
255,32,0.0003661824696260819,156,0.00031160283908963644,613,0.0002588590577612493,18,0.00020577727211269133
256,599,0.0003563384860429094,29,0.00031025529969348135,280,0.0002562515298644704,468,0.0002057545473954466
257,494,0.0003561064388585493,535,0.0003074914732198438,275,0.0002536614106773496,162,0.00020013258238888042
258,565,0.00035575003225897907,313,0.00030226630978105826,25,0.0002511466888130816,243,0.00019901880740617447
259,231,0.00035432438805802326,24,0.00029925496703561683,338,0.00024933679729123354,79,0.00019629116668039924
260,241,0.0003533219759465354,384,0.0002990716264457624,430,0.00024847779017805156,325,0.00019452578391777653
261,593,0.0003455254936834595,330,0.0002983290995557671,345,0.0002458417119855842,72,0.00019421513646031738
262,119,0.0003439532050662806,316,0.000290633452184998,254,0.00024338210003710183,436,0.00019276039362849077
263,9,0.00034037424088089537,76,0.0002905326167105667,293,0.00024234083134349644,447,0.00019208606577394497
264,463,0.0003391639273841128,565,0.00028489952943855926,278,0.0002416882287591995,457,0.00019060859632562166
265,466,0.00033824876907578,236,0.00028480327545282107,175,0.00024131696443904132,241,0.00018947207675387
266,426,0.00033654839095956387,299,0.00028219986272142133,165,0.0002411806367939513,275,0.00018925994165408454
267,452,0.0003357316204283945,432,0.0002809531591613984,468,0.00024113423882670467,107,0.00018641865310904177
268,408,0.00033567407395676476,387,0.0002798393687093861,506,0.00023457914986251297,200,0.00018603980610614913
269,185,0.00033165517491133285,593,0.00027856974804637267,180,0.0002247871333458276,66,0.00018241811851643628
270,377,0.0003302462298273579,180,0.0002778684781715153,582,0.00022360244951265696,59,0.00018159224663075673
271,15,0.0003302016834703135,275,0.00027625052025155285,7,0.00021472537466388103,293,0.0001802132814858732
272,530,0.0003301719832994962,235,0.00027223539183567145,166,0.00021421778722254504,190,0.00017497015792512847
273,275,0.0003299696516758723,25,0.0002677115012504501,35,0.00021421488388597166,568,0.00017353815495180274
274,342,0.0003297190486350744,614,0.0002644251514074398,592,0.00021122158904260927,279,0.00017188641555927625
275,236,0.0003278775899961442,37,0.0002639438877021247,530,0.00020937978617121384,501,0.00017071202295356518
276,60,0.0003252639123015733,278,0.0002636963853025881,24,0.00020915645080559942,270,0.00017050745009785008
