,Ward_id_2008_2017,Variance_2008_2017,Ward_id_2009_2017,Variance_2009_2017,Ward_id_2010_2017,Variance_2010_2017,Ward_id_2011_2017,Variance_2011_2017
0,266,0.04374960563123687,266,0.03804016648360526,462,0.03246740318033758,462,0.0315897779932404
1,462,0.03145218576920285,462,0.032219042073413855,266,0.03091633501473662,311,0.029199848422977494
2,311,0.026921307330412293,311,0.02798924866651351,311,0.028487352277786614,164,0.025677113884909612
3,160,0.02561691617663654,164,0.025620760976839987,164,0.02636881664878994,146,0.02283933660044245
4,146,0.024960722268603946,160,0.02516604417028066,160,0.02434114435150468,160,0.021558425270464372
5,164,0.02374247732616286,146,0.02483882964727905,146,0.02413305397067161,155,0.02072036286125071
6,155,0.023442106851789653,0,0.02283235545066357,155,0.02290828079399221,0,0.020647733527183236
7,0,0.022257971606842435,155,0.022722201019364924,0,0.022697080160138713,450,0.019435953915800046
8,450,0.021589655796292073,450,0.021567901837029932,450,0.020696328465410318,266,0.019420477818755666
9,402,0.021467553389417297,455,0.020522933158184167,335,0.019818917542850166,335,0.018773421540848396
10,461,0.020837013706411587,461,0.020464934936013843,455,0.01979713926781582,163,0.017847485766241126
11,455,0.020459960964615016,335,0.019584935723321935,461,0.0195770340975826,455,0.01775464456970553
12,171,0.019144725659803803,163,0.01935863525201502,163,0.018998565022487406,461,0.017555049079860698
13,163,0.01901981743046986,460,0.018479647099606297,460,0.018240099250913792,460,0.017542544460573805
14,242,0.01896811453399288,171,0.018471286752274465,171,0.017689024752342672,171,0.015332338995720422
15,335,0.01877898331773569,402,0.018400088066061467,242,0.01709283559389304,167,0.015129128324693642
16,167,0.018356763508422767,242,0.017971856584201237,167,0.0169755847924705,242,0.014771933508842554
17,460,0.018061118320889497,167,0.017406029654559566,402,0.01602139307338013,331,0.014207612547282367
18,442,0.017770253456517383,195,0.01643375841945709,444,0.015209790889872548,444,0.014014671839026892
19,64,0.01769275222528926,64,0.016180092543833617,195,0.015173225201052864,402,0.013721801931356383
20,188,0.016994406547907858,442,0.016111393469294355,64,0.014926146090708154,313,0.013121096597988673
21,195,0.016648289838609283,188,0.016104896175453177,331,0.014909368018822877,195,0.013042663678117667
22,263,0.016561874329490283,444,0.01569936775162698,188,0.014632719937515925,64,0.012780653149975785
23,275,0.01656038427196498,275,0.015526038021307368,313,0.014287490417070794,188,0.012582512455461232
24,444,0.01587925268373098,313,0.01524368663351138,275,0.013963304592917348,329,0.012197687715593411
25,313,0.01577882333314009,331,0.014981810217635845,442,0.01383818613056386,275,0.011920877700904815
26,331,0.01494584390292436,263,0.014682167001842158,278,0.013353181091969157,442,0.011852628026967429
27,278,0.014568044134063249,278,0.014096736687854054,202,0.012821906124268971,278,0.011845741163448914
